customer_id,name,email,phone,city,province,registration_date,gender,age_group
CUST0450,Alya Lestari,alyalestari168@outlook.com,081245650448,Bandung,Jawa Barat,2023-11-19,Female,18-24
CUST0451,Daffa Santoso,daffasantoso771@gmail.com,082185544518,Manado,Sulawesi Utara,2022-12-22,Male,35-44
CUST0452,Naila Fauzi,nailafauzi798@outlook.com,085765213283,Semarang,Jawa Tengah,2024-02-19,Female,25-34
CUST0453,Bagus Sembiring,bagussembiring720@gmail.com,081367112075,Malang,Jawa Timur,2024-11-16,Male,25-34
CUST0454,Teguh Hutapea,teguhhutapea177@outlook.com,089640132234,Makassar,Sulawesi Selatan,2022-03-06,Male,18-24
CUST0455,Alya Kurniawan,alyakurniawan20@gmail.com,085760310890,Pekanbaru,Riau,2021-09-01,Female,45+
CUST0456,Maya Saputra,mayasaputra802@gmail.com,081393932501,Makassar,Sulawesi Selatan,2022-07-23,Female,45+
CUST0457,Rani Siregar,ranisiregar248@gmail.com,085891190833,Malang,Jawa Timur,2021-12-18,Female,45+
CUST0458,Hasna Santoso,hasnasantoso943@yahoo.com,085875927125,Depok,Jawa Barat,2023-05-19,Female,18-24
CUST0459,Nia Putri,niaputri478@gmail.com,081382754801,Bekasi,Jawa Barat,2023-10-09,Female,18-24
CUST0460,Olivia Yulianti,oliviayulianti232@gmail.com,085864631752,Jakarta,DKI Jakarta,2024-10-12,Female,25-34
CUST0461,Selvi Hutapea,selvihutapea123@gmail.com,082166912153,Bekasi,Jawa Barat,2022-02-15,Female,25-34
CUST0462,Rizky Hartono,rizkyhartono743@gmail.com,085749946579,Depok,Jawa Barat,2023-09-20,Male,25-34
CUST0463,Vivi Santoso,vivisantoso257@gmail.com,085773201017,Jakarta,DKI Jakarta,2022-01-02,Female,25-34
CUST0464,Dimas Yulianti,dimasyulianti639@gmail.com,081318773477,Banjarmasin,Kalimantan Selatan,2022-06-20,Male,25-34
CUST0465,Andre Sembiring,andresembiring976@gmail.com,081261675677,Surabaya,Jawa Timur,2021-03-09,Male,18-24
CUST0466,Raka Yulianti,rakayulianti504@yahoo.com,085624671978,Balikpapan,Kalimantan Timur,2024-03-17,Male,25-34
CUST0467,Reza Siregar,rezasiregar401@gmail.com,085279695450,Jakarta,DKI Jakarta,2024-04-24,Male,18-24
CUST0468,Nanda Sari,nandasari784@gmail.com,089556165565,Surabaya,Jawa Timur,2024-09-16,Male,18-24
CUST0469,Maya Sari,mayasari933@gmail.com,089614152085,Surabaya,Jawa Timur,2023-08-02,Female,35-44
CUST0470,Aulia Halim,auliahalim21@outlook.com,089679056965,Manado,Sulawesi Utara,2021-07-20,Female,35-44
CUST0471,Nabila Susanti,nabilasusanti509@outlook.com,085852945637,Bandung,Jawa Barat,2024-01-03,Female,18-24
CUST0472,Maya Ginting,mayaginting824@gmail.com,082291919541,Manado,Sulawesi Utara,2023-12-24,Female,25-34
CUST0473,Putri Yulianti,putriyulianti824@gmail.com,085268536649,Banjarmasin,Kalimantan Selatan,2023-07-18,Female,35-44
CUST0474,Dewi Hutapea,dewihutapea591@yahoo.com,085737489690,Banjarmasin,Kalimantan Selatan,2022-02-15,Female,25-34
CUST0475,Indah Yulianti,indahyulianti421@gmail.com,085313644249,Palembang,Sumatera Selatan,2023-04-12,Female,18-24
CUST0476,Dewi Suryadi,dewisuryadi476@outlook.com,085786603242,Jakarta,DKI Jakarta,2022-06-14,Female,35-44
CUST0477,Melati Wardani,melatiwardani987@gmail.com,089670015941,Bogor,Jawa Barat,2023-01-15,Female,35-44
CUST0478,Aditya Lestari,adityalestari115@yahoo.com,087881898471,Palembang,Sumatera Selatan,2024-05-13,Male,18-24
CUST0479,Surya Sari,suryasari826@gmail.com,089636321234,Padang,Sumatera Barat,2023-04-17,Male,25-34
CUST0480,Indra Sembiring,indrasembiring717@outlook.com,081358673425,Pekanbaru,Riau,2023-01-24,Male,35-44
CUST0481,Olivia Pratama,oliviapratama708@gmail.com,089534864518,Palembang,Sumatera Selatan,2023-06-26,Female,25-34
CUST0482,Aditya Hakim,adityahakim93@outlook.com,082243275604,Bandung,Jawa Barat,2023-10-04,Male,25-34
CUST0483,Salsa Tanjung,salsatanjung845@gmail.com,082148156985,Padang,Sumatera Barat,2024-11-24,Female,18-24
CUST0484,Karina Wardani,karinawardani811@gmail.com,089520634591,Medan,Sumatera Utara,2021-11-20,Female,18-24
CUST0485,Raka Lestari,rakalestari703@gmail.com,085657724295,Malang,Jawa Timur,2022-02-11,Male,18-24
CUST0486,Cinta Saputri,cintasaputri230@gmail.com,081208931734,Yogyakarta,DI Yogyakarta,2021-04-12,Female,25-34
CUST0487,Citra Anggraini,citraanggraini982@gmail.com,085329108677,Medan,Sumatera Utara,2022-04-05,Female,35-44
CUST0488,Tika Fauzi,tikafauzi392@gmail.com,082163934362,Bogor,Jawa Barat,2021-10-26,Female,18-24
CUST0489,Hadi Cahyani,hadicahyani930@gmail.com,082259710725,Depok,Jawa Barat,2024-11-07,Male,18-24
CUST0490,Lia Utami,liautami75@outlook.com,081380053759,Pontianak,Kalimantan Barat,2024-12-24,Female,35-44
CUST0491,Citra Siregar,citrasiregar391@gmail.com,085265280924,Yogyakarta,DI Yogyakarta,2023-10-29,Female,25-34
CUST0492,Vivi Lestari,vivilestari325@gmail.com,089686241502,Pekanbaru,Riau,2022-07-30,Female,35-44
CUST0493,Wahyu Hakim,wahyuhakim850@gmail.com,085285625728,Padang,Sumatera Barat,2021-04-19,Male,18-24
CUST0494,Mira Pratama,mirapratama267@gmail.com,082176170758,Pekanbaru,Riau,2023-07-27,Female,25-34
CUST0495,Dimas Kurniawan,dimaskurniawan96@outlook.com,082242284993,Manado,Sulawesi Utara,2021-01-09,Male,25-34
CUST0496,Pandu Hidayat,panduhidayat787@yahoo.com,085715041659,Medan,Sumatera Utara,2022-10-25,Male,18-24
CUST0497,Fatimah Pohan,fatimahpohan644@gmail.com,085290509759,Makassar,Sulawesi Selatan,2022-03-09,Female,35-44
CUST0498,Wahyu Putri,wahyuputri762@gmail.com,081389616423,Depok,Jawa Barat,2021-07-02,Male,18-24
CUST0499,Anggun Iskandar,angguniskandar663@outlook.com,089521476492,Tangerang,Banten,2024-09-24,Female,18-24
CUST0500,Sari Manurung,sarimanurung907@gmail.com,085674996165,Pontianak,Kalimantan Barat,2022-01-17,Female,25-34
CUST0501,Sri Siregar,srisiregar997@outlook.com,085732788147,Bogor,Jawa Barat,2021-06-12,Female,45+
CUST0502,Indah Lestari,indahlestari862@outlook.com,082286490810,Banjarmasin,Kalimantan Selatan,2021-08-09,Female,25-34
CUST0503,Vivi Ginting,viviginting364@outlook.com,085291801722,Depok,Jawa Barat,2021-04-03,Female,18-24
CUST0504,Galih Putri,galihputri742@gmail.com,085779452321,Pontianak,Kalimantan Barat,2022-06-16,Male,35-44
CUST0505,Mawar Wijaya,mawarwijaya405@gmail.com,081302776974,Pontianak,Kalimantan Barat,2024-06-17,Female,25-34
CUST0506,Rian Iskandar,rianiskandar90@outlook.com,082120310303,Pekanbaru,Riau,2024-08-21,Male,18-24
CUST0507,Vania Sembiring,vaniasembiring89@yahoo.com,085272760122,Padang,Sumatera Barat,2023-09-21,Female,25-34
CUST0508,Aji Suryadi,ajisuryadi302@yahoo.com,087860501667,Manado,Sulawesi Utara,2024-05-05,Male,35-44
CUST0509,Eko Manurung,ekomanurung498@gmail.com,085899730806,Manado,Sulawesi Utara,2022-10-09,Male,25-34
CUST0510,Karina Halim,karinahalim120@gmail.com,085795760243,Pekanbaru,Riau,2022-12-06,Female,25-34
CUST0511,Tania Hasanah,taniahasanah874@gmail.com,089672466572,Pontianak,Kalimantan Barat,2022-03-01,Female,25-34
CUST0512,Satrio Pohan,satriopohan178@yahoo.com,082229716743,Semarang,Jawa Tengah,2024-02-15,Male,18-24
CUST0513,Citra Aprilia,citraaprilia179@yahoo.com,085801561931,Balikpapan,Kalimantan Timur,2022-04-04,Female,25-34
CUST0514,Nanda Pratama,nandapratama274@gmail.com,082189107711,Pontianak,Kalimantan Barat,2024-06-02,Male,35-44
CUST0515,Hasan Pratama,hasanpratama108@gmail.com,082113524787,Medan,Sumatera Utara,2021-11-12,Male,25-34
CUST0516,Wulan Kurniawan,wulankurniawan450@yahoo.com,085603754821,Denpasar,Bali,2023-02-02,Female,35-44
CUST0517,Vania Suryadi,vaniasuryadi772@yahoo.com,085863266678,Tangerang,Banten,2021-03-02,Female,25-34
CUST0518,Ferdi Hutapea,ferdihutapea87@gmail.com,085356260602,Manado,Sulawesi Utara,2021-04-29,Male,45+
CUST0519,Satrio Hutapea,satriohutapea430@outlook.com,085684550489,Makassar,Sulawesi Selatan,2024-12-05,Male,25-34
CUST0520,Andre Cahyani,andrecahyani668@gmail.com,085756341085,Depok,Jawa Barat,2021-09-16,Male,25-34
CUST0521,Fitri Nugroho,fitrinugroho566@gmail.com,085285200894,Palembang,Sumatera Selatan,2022-09-15,Female,35-44
CUST0522,Rizky Setiawan,rizkysetiawan266@outlook.com,089585101749,Jakarta,DKI Jakarta,2023-07-18,Male,25-34
CUST0523,Ratna Sari,ratnasari732@gmail.com,089589354492,Depok,Jawa Barat,2023-12-01,Female,35-44
CUST0524,Naila Sari,nailasari843@yahoo.com,085371266110,Bogor,Jawa Barat,2021-09-24,Female,25-34
CUST0525,Kirana Hutapea,kiranahutapea603@gmail.com,085886497677,Bogor,Jawa Barat,2021-11-30,Female,18-24
CUST0526,Fatimah Simbolon,fatimahsimbolon992@yahoo.com,089688137702,Balikpapan,Kalimantan Timur,2023-01-27,Female,45+
CUST0527,Mega Kurniawan,megakurniawan379@gmail.com,087840821545,Malang,Jawa Timur,2022-08-26,Female,25-34
CUST0528,Dimas Sari,dimassari50@gmail.com,085243270185,Bandung,Jawa Barat,2021-04-02,Male,25-34
CUST0529,Irfan Sinaga,irfansinaga801@outlook.com,085679228777,Makassar,Sulawesi Selatan,2022-10-29,Male,18-24
CUST0530,Dani Halim,danihalim239@gmail.com,085658074120,Manado,Sulawesi Utara,2024-07-14,Male,35-44
CUST0531,Hasan Kurniawan,hasankurniawan88@gmail.com,082298909837,Banjarmasin,Kalimantan Selatan,2021-02-08,Male,18-24
CUST0532,Adi Wijaya,adiwijaya806@outlook.com,082239718956,Manado,Sulawesi Utara,2021-04-03,Male,25-34
CUST0533,Surya Tanjung,suryatanjung425@yahoo.com,081285641118,Yogyakarta,DI Yogyakarta,2022-08-08,Male,18-24
CUST0534,Rina Anggraini,rinaanggraini976@outlook.com,085620952004,Depok,Jawa Barat,2021-07-22,Female,25-34
CUST0535,Nadia Hakim,nadiahakim965@gmail.com,,Banjarmasin,Kalimantan Selatan,2023-02-28,Female,45+
CUST0536,Nadia Simbolon,nadiasimbolon417@gmail.com,081370630489,Medan,Sumatera Utara,2022-05-20,Female,35-44
CUST0537,Fajar Yulianti,fajaryulianti417@gmail.com,085718325823,Balikpapan,Kalimantan Timur,2023-05-18,Male,45+
CUST0538,Eko Saputra,ekosaputra985@gmail.com,087842007494,Depok,Jawa Barat,2022-12-21,Male,35-44
CUST0539,Aulia Fauzi,auliafauzi166@gmail.com,089689141612,Balikpapan,Kalimantan Timur,2022-07-27,Female,35-44
CUST0540,Aulia Putri,auliaputri651@outlook.com,085274355379,Bekasi,Jawa Barat,2021-02-02,Female,45+
CUST0541,Siti Utami,sitiutami5@gmail.com,081226876811,Balikpapan,Kalimantan Timur,2021-03-05,Female,35-44
CUST0542,Rio Kurniawan,riokurniawan996@outlook.com,085695620175,Semarang,Jawa Tengah,2023-06-30,Male,18-24
CUST0543,Daffa Rahmawati,daffarahmawati197@outlook.com,081394337504,Pekanbaru,Riau,2024-12-12,Male,35-44
CUST0544,Sari Iskandar,sariiskandar891@gmail.com,085298728399,Manado,Sulawesi Utara,2021-12-26,Female,18-24
CUST0545,Putri Lestari,putrilestari956@outlook.com,087838430894,Balikpapan,Kalimantan Timur,2023-07-19,Female,18-24
CUST0546,Nabila Setiawan,nabilasetiawan443@outlook.com,085641877580,Palembang,Sumatera Selatan,2021-04-07,Female,25-34
CUST0547,Selvi Putri,selviputri402@gmail.com,082251903613,Semarang,Jawa Tengah,2021-12-03,Female,25-34
CUST0548,Vania Santoso,vaniasantoso492@gmail.com,085609543173,Bekasi,Jawa Barat,2021-04-22,Female,35-44
CUST0549,Anggi Hidayat,anggihidayat635@gmail.com,085717911006,Bekasi,Jawa Barat,2024-11-21,Female,18-24
CUST0550,Selvi Setiawan,selvisetiawan626@outlook.com,089561108046,Depok,Jawa Barat,2021-07-16,Female,25-34
CUST0551,Olivia Cahyani,oliviacahyani465@gmail.com,085676991507,Banjarmasin,Kalimantan Selatan,2022-11-04,Female,25-34
CUST0552,Siti Utami,sitiutami608@gmail.com,082292845679,Padang,Sumatera Barat,2022-01-16,Female,18-24
CUST0553,Agus Lestari,aguslestari599@outlook.com,085685498227,Malang,Jawa Timur,2024-05-20,Male,25-34
CUST0554,Siti Hutapea,sitihutapea674@gmail.com,089520388065,Semarang,Jawa Tengah,2022-02-15,Female,25-34
CUST0555,Putri Hasanah,putrihasanah684@yahoo.com,,Bogor,Jawa Barat,2022-11-05,Female,18-24
CUST0556,Sri Manurung,srimanurung943@yahoo.com,081233793375,Depok,Jawa Barat,2022-02-25,Female,25-34
CUST0557,Budi Ramadhan,budiramadhan76@gmail.com,085308124739,Tangerang,Banten,2021-03-31,Male,45+
CUST0558,Yuli Wardani,yuliwardani907@yahoo.com,085225832302,Denpasar,Bali,2021-07-27,Female,18-24
CUST0559,Rendi Kurniawan,rendikurniawan959@outlook.com,082247355289,Bogor,Jawa Barat,2024-12-27,Male,18-24
CUST0560,Wulan Permata,wulanpermata546@yahoo.com,085655963099,Semarang,Jawa Tengah,2024-01-02,Female,25-34
CUST0561,Anggi Setiawan,anggisetiawan894@outlook.com,082189731791,Yogyakarta,DI Yogyakarta,2023-11-08,Female,25-34
CUST0562,Daffa Siregar,daffasiregar511@outlook.com,085872558777,Denpasar,Bali,2024-04-05,Male,25-34
CUST0563,Aji Pratama,ajipratama225@yahoo.com,082273634669,Yogyakarta,DI Yogyakarta,2023-02-06,Male,25-34
CUST0564,Sonia Nugroho,sonianugroho456@outlook.com,085853907895,Bogor,Jawa Barat,2023-07-13,Female,25-34
CUST0565,Zahra Putri,zahraputri392@outlook.com,081227341514,Banjarmasin,Kalimantan Selatan,2023-11-17,Female,25-34
CUST0566,Tika Hartono,tikahartono122@gmail.com,081350835354,Malang,Jawa Timur,2024-10-31,Female,35-44
CUST0567,Olivia Lestari,wulansuryadi729@yahoo.com,085204456690,Pekanbaru,Riau,2024-09-01,Female,25-34
CUST0568,Dimas Iskandar,dimasiskandar233@yahoo.com,089637389877,Bekasi,Jawa Barat,2021-06-25,Male,25-34
CUST0569,Vera Halim,verahalim450@yahoo.com,085780529240,Pekanbaru,Riau,2024-09-11,Female,35-44
CUST0570,Mega Tanjung,megatanjung782@gmail.com,089684590902,Makassar,Sulawesi Selatan,2022-11-08,Female,25-34
CUST0571,Teguh Ginting,teguhginting391@gmail.com,082261863715,Manado,Sulawesi Utara,2023-07-14,Male,25-34
CUST0572,Rani Santoso,ranisantoso182@gmail.com,081297023164,Semarang,Jawa Tengah,2022-04-23,Female,25-34
CUST0573,Vivi Setiawan,vivisetiawan531@outlook.com,,Bogor,Jawa Barat,2023-09-07,Female,35-44
CUST0574,Fitri Lestari,fitrilestari318@yahoo.com,085672994938,Padang,Sumatera Barat,2022-07-19,Female,18-24
CUST0575,Rio Hidayat,riohidayat620@gmail.com,,Bandung,Jawa Barat,2022-08-13,Male,25-34
CUST0576,Nanda Yulianti,nandayulianti628@gmail.com,082163296762,Manado,Sulawesi Utara,2021-07-15,Male,25-34
CUST0577,Hadi Maharani,hadimaharani904@outlook.com,089584137681,Tangerang,Banten,2021-06-06,Male,35-44
CUST0578,Vera Putri,veraputri462@gmail.com,,Depok,Jawa Barat,2022-12-05,Female,35-44
CUST0579,Aditya Pratama,adityapratama257@gmail.com,081325777118,Palembang,Sumatera Selatan,2023-06-16,Male,18-24
CUST0580,Reza Maharani,rezamaharani622@gmail.com,081324186210,Denpasar,Bali,2021-11-11,Male,25-34
CUST0581,Fatimah Pratama,fatimahpratama222@gmail.com,085708164709,Jakarta,DKI Jakarta,2021-04-10,Female,35-44
CUST0582,Hadi Ramadhan,hadiramadhan205@yahoo.com,081306005313,Medan,Sumatera Utara,2024-09-22,Male,18-24
CUST0583,Mega Siregar,megasiregar836@gmail.com,085358393866,Medan,Sumatera Utara,2022-04-21,Female,18-24
CUST0584,Mira Saputra,mirasaputra670@gmail.com,085306373149,Tangerang,Banten,2021-03-31,Female,18-24
CUST0585,Maya Utami,mayautami105@gmail.com,089689241956,Makassar,Sulawesi Selatan,2022-11-12,Female,18-24
CUST0586,Rian Putri,rianputri70@gmail.com,085309976838,Manado,Sulawesi Utara,2024-12-14,Male,45+
CUST0587,Gita Kurniawan,gitakurniawan243@outlook.com,089663910257,Malang,Jawa Timur,2022-02-18,Female,18-24
CUST0588,Sri Suryadi,srisuryadi969@gmail.com,085752450864,Jakarta,DKI Jakarta,2022-04-15,Female,35-44
CUST0589,Anggi Susanti,anggisusanti56@gmail.com,089533968527,Jakarta,DKI Jakarta,2021-05-13,Female,35-44
CUST0590,Sari Setiawan,sarisetiawan961@yahoo.com,082221298338,Bandung,Jawa Barat,2023-05-23,Female,35-44
CUST0591,Hasna Permata,hasnapermata435@yahoo.com,082193449734,Pekanbaru,Riau,2021-06-13,Female,45+
CUST0592,Anggun Maharani,anggunmaharani452@gmail.com,085689627066,Bandung,Jawa Barat,2022-09-07,Female,25-34
CUST0593,Hasna Wardani,hasnawardani390@outlook.com,085747468971,Bekasi,Jawa Barat,2021-10-07,Female,35-44
CUST0594,Sari Saputra,sarisaputra883@gmail.com,085857666567,Malang,Jawa Timur,2024-08-05,Female,45+
CUST0595,Sri Kurniawan,srikurniawan955@gmail.com,087823645875,Surabaya,Jawa Timur,2024-08-26,Female,25-34
CUST0596,Anggi Suryadi,anggisuryadi36@gmail.com,085302497243,Pontianak,Kalimantan Barat,2024-03-30,Female,45+
CUST0597,Budi Kurniawan,budikurniawan660@gmail.com,089666918362,Bogor,Jawa Barat,2022-06-02,Male,35-44
CUST0598,Mawar Saputri,mawarsaputri316@gmail.com,089661195243,Depok,Jawa Barat,2024-12-02,Female,25-34
CUST0599,Indra Saputra,indrasaputra72@gmail.com,,Yogyakarta,DI Yogyakarta,2024-12-12,Male,18-24
CUST0600,Aulia Kurniawan,auliakurniawan581@gmail.com,082223023467,Pontianak,Kalimantan Barat,2021-08-12,Female,35-44
CUST0601,Yuli Nugroho,yulinugroho128@gmail.com,085215093771,Jakarta,DKI Jakarta,2021-05-06,Female,25-34
CUST0602,Satrio Sari,satriosari100@gmail.com,,Bekasi,Jawa Barat,2024-05-22,Male,25-34
CUST0603,Salsa Putri,salsaputri964@yahoo.com,085366905510,Padang,Sumatera Barat,2024-12-01,Female,25-34
CUST0604,Fajar Wijaya,fajarwijaya126@gmail.com,085843579786,Semarang,Jawa Tengah,2021-01-07,Male,45+
CUST0605,Arif Wijaya,arifwijaya895@outlook.com,081257397691,Tangerang,Banten,2023-05-27,Male,45+
CUST0606,Putra Santoso,putrasantoso301@gmail.com,087832898027,Bandung,Jawa Barat,2022-09-10,Male,35-44
CUST0607,Anton Maharani,antonmaharani978@gmail.com,,Bogor,Jawa Barat,2021-03-01,Male,18-24
CUST0608,Rendi Rahmawati,rendirahmawati737@yahoo.com,085271287153,Manado,Sulawesi Utara,2024-05-15,Male,18-24
CUST0609,Fatimah Saputri,fatimahsaputri990@gmail.com,085633414111,Bekasi,Jawa Barat,2024-04-27,Female,45+
CUST0610,Rizky Ginting,rizkyginting131@outlook.com,085369040983,Depok,Jawa Barat,2023-05-18,Male,25-34
CUST0611,Nabila Lestari,nabilalestari680@gmail.com,087893160875,Makassar,Sulawesi Selatan,2022-08-31,Female,35-44
CUST0612,Vivi Anggraini,vivianggraini291@gmail.com,082109548149,Pekanbaru,Riau,2024-07-16,Female,35-44
CUST0613,Fatimah Saputri,fatimahsaputri830@gmail.com,085323302764,Yogyakarta,DI Yogyakarta,2021-02-14,Female,25-34
CUST0614,Nabila Pohan,nabilapohan776@outlook.com,085661844386,Medan,Sumatera Utara,2021-09-26,Female,25-34
CUST0615,Agus Yulianti,agusyulianti671@gmail.com,082192774233,Semarang,Jawa Tengah,2024-08-26,Male,18-24
CUST0616,Irfan Santoso,irfansantoso386@yahoo.com,085620157201,Banjarmasin,Kalimantan Selatan,2024-08-24,Male,25-34
CUST0617,Indah Iskandar,indahiskandar35@yahoo.com,081336749261,Padang,Sumatera Barat,2024-08-24,Female,25-34
CUST0618,Rio Ramadhan,rioramadhan123@gmail.com,081311783099,Manado,Sulawesi Utara,2023-09-10,Male,25-34
CUST0619,Aji Wardani,ajiwardani496@gmail.com,089564921518,Yogyakarta,DI Yogyakarta,2023-04-11,Male,35-44
CUST0620,Melati Sembiring,melatisembiring501@gmail.com,081389813129,Yogyakarta,DI Yogyakarta,2021-01-11,Female,25-34
CUST0621,Rizky Pratama,rizkypratama589@yahoo.com,082221840118,Malang,Jawa Timur,2023-01-15,Male,45+
CUST0622,Shinta Saputra,shintasaputra308@yahoo.com,081284872975,Banjarmasin,Kalimantan Selatan,2022-12-23,Female,25-34
CUST0623,Alya Santoso,alyasantoso243@gmail.com,081232432983,Manado,Sulawesi Utara,2023-01-06,Female,25-34
CUST0624,Yoga Hidayat,yogahidayat262@gmail.com,085262671462,Balikpapan,Kalimantan Timur,2022-02-22,Male,18-24
CUST0625,Ridho Permata,ridhopermata578@outlook.com,089589262566,Jakarta,DKI Jakarta,2024-05-21,Male,18-24
CUST0626,Mawar Kurniawan,mawarkurniawan417@gmail.com,081351554234,Jakarta,DKI Jakarta,2021-07-20,Female,25-34
CUST0627,Rendi Santoso,rendisantoso180@gmail.com,085849718594,Balikpapan,Kalimantan Timur,2022-07-10,Male,25-34
CUST0628,Reza Putri,rezaputri186@gmail.com,085388967924,Jakarta,DKI Jakarta,2024-11-07,Male,25-34
CUST0629,Wulan Anggraini,wulananggraini582@gmail.com,089640539672,Padang,Sumatera Barat,2022-12-26,Female,35-44
CUST0630,Tika Tanjung,tikatanjung965@gmail.com,089634146511,Bandung,Jawa Barat,2022-05-07,Female,45+
CUST0631,Ayu Nugroho,ayunugroho568@outlook.com,085706827788,Medan,Sumatera Utara,2023-04-11,Female,18-24
CUST0632,Ratna Saputra,ratnasaputra720@gmail.com,085853890972,Banjarmasin,Kalimantan Selatan,2022-04-06,Female,18-24
CUST0633,Wulan Siregar,wulansiregar976@outlook.com,081267625153,Balikpapan,Kalimantan Timur,2021-08-30,Female,25-34
CUST0634,Citra Susanti,citrasusanti756@gmail.com,089596348079,Pekanbaru,Riau,2021-04-28,Female,25-34
CUST0635,Surya Yulianti,suryayulianti110@outlook.com,081252650167,Semarang,Jawa Tengah,2021-06-23,Male,25-34
CUST0636,Pandu Kurniawan,pandukurniawan8@gmail.com,082143765456,Yogyakarta,DI Yogyakarta,2024-01-04,Male,35-44
CUST0637,Selvi Sinaga,selvisinaga144@yahoo.com,085360531340,Makassar,Sulawesi Selatan,2023-03-20,Female,25-34
CUST0638,Sri Maharani,srimaharani972@yahoo.com,085741678725,Depok,Jawa Barat,2023-10-25,Female,35-44
CUST0639,Rendi Lestari,rendilestari981@gmail.com,081302258030,Bekasi,Jawa Barat,2023-05-30,Male,45+
CUST0640,Yoga Pohan,yogapohan289@outlook.com,,Denpasar,Bali,2021-08-24,Male,35-44
CUST0641,Hadi Tanjung,haditanjung486@yahoo.com,089618923923,Medan,Sumatera Utara,2021-09-28,Male,25-34
CUST0642,Sari Anggraini,sarianggraini19@gmail.com,087831066843,Palembang,Sumatera Selatan,2022-11-20,Female,25-34
CUST0643,Lia Setiawan,liasetiawan113@outlook.com,085254563502,Surabaya,Jawa Timur,2021-01-02,Female,18-24
CUST0644,Iqbal Fauzi,iqbalfauzi287@gmail.com,,Medan,Sumatera Utara,2021-07-18,Male,35-44
CUST0645,Raka Lestari,rakalestari370@outlook.com,089659895343,Manado,Sulawesi Utara,2023-02-26,Male,18-24
CUST0646,Vania Utami,vaniautami43@gmail.com,087833711895,Malang,Jawa Timur,2023-08-30,Female,45+
CUST0647,Hasna Anggraini,hasnaanggraini131@gmail.com,082268485571,Bogor,Jawa Barat,2021-05-19,Female,25-34
CUST0648,Aulia Wijaya,auliawijaya614@yahoo.com,085224090367,Balikpapan,Kalimantan Timur,2023-11-18,Female,45+
CUST0649,Sonia Siregar,soniasiregar576@gmail.com,085669432029,Semarang,Jawa Tengah,2024-04-27,Female,35-44
CUST0650,Dion Simbolon,dionsimbolon725@gmail.com,089684434481,Yogyakarta,DI Yogyakarta,2022-04-04,Male,18-24
CUST0651,Sri Anggraini,srianggraini950@outlook.com,082140338105,Pontianak,Kalimantan Barat,2023-01-26,Female,25-34
CUST0652,Hasan Hakim,hasanhakim419@yahoo.com,,Denpasar,Bali,2021-02-02,Male,25-34
CUST0653,Raka Sari,rakasari740@gmail.com,089664983735,Denpasar,Bali,2022-02-22,Male,25-34
CUST0654,Daffa Iskandar,daffaiskandar457@yahoo.com,082265271727,Yogyakarta,DI Yogyakarta,2021-12-27,Male,18-24
CUST0655,Hasna Wardani,hasnawardani22@outlook.com,085222693121,Bogor,Jawa Barat,2022-05-18,Female,25-34
CUST0656,Aditya Santoso,adityasantoso141@gmail.com,089609166010,Surabaya,Jawa Timur,2021-09-28,Male,18-24
CUST0657,Indah Utami,indahutami812@gmail.com,,Padang,Sumatera Barat,2021-12-01,Female,25-34
CUST0658,Anggi Setiawan,anggisetiawan709@gmail.com,085281001841,Banjarmasin,Kalimantan Selatan,2023-05-01,Female,18-24
CUST0659,Andi Hartono,andihartono395@gmail.com,082154361721,Palembang,Sumatera Selatan,2021-07-28,Male,45+
CUST0660,Putri Cahyani,putricahyani122@outlook.com,085310922685,Pontianak,Kalimantan Barat,2022-01-07,Female,35-44
CUST0661,Shinta Yulianti,shintayulianti838@gmail.com,,Makassar,Sulawesi Selatan,2024-09-05,Female,18-24
CUST0662,Selvi Pohan,selvipohan116@gmail.com,087864215226,Tangerang,Banten,2022-10-16,Female,25-34
CUST0663,Mega Utami,megautami142@outlook.com,089536687887,Balikpapan,Kalimantan Timur,2024-01-04,Female,35-44
CUST0664,Tania Halim,taniahalim592@gmail.com,089631350305,Balikpapan,Kalimantan Timur,2023-08-29,Female,45+
CUST0665,Agus Aprilia,agusaprilia870@outlook.com,082147286333,Surabaya,Jawa Timur,2021-10-10,Male,18-24
CUST0666,Dimas Saputri,dimassaputri713@gmail.com,085650191792,Jakarta,DKI Jakarta,2021-10-28,Male,25-34
CUST0667,Putri Saputra,putrisaputra852@gmail.com,085622728476,Bekasi,Jawa Barat,2023-06-29,Female,35-44
CUST0668,Wahyu Kurniawan,wahyukurniawan62@yahoo.com,089509282066,Padang,Sumatera Barat,2024-02-09,Male,35-44
CUST0669,Risma Siregar,rismasiregar727@outlook.com,082262418623,Depok,Jawa Barat,2024-06-21,Female,18-24
CUST0670,Ratna Tarigan,ratnatarigan862@gmail.com,081377566205,Bogor,Jawa Barat,2022-02-03,Female,25-34
CUST0671,Kirana Utami,kiranautami29@outlook.com,082242811390,Malang,Jawa Timur,2022-01-20,Female,25-34
CUST0672,Eko Suryadi,ekosuryadi88@outlook.com,087890970051,Malang,Jawa Timur,2021-01-18,Male,45+
CUST0673,Aditya Siregar,adityasiregar323@yahoo.com,085652156818,Makassar,Sulawesi Selatan,2021-02-18,Male,25-34
CUST0674,Tania Pratama,taniapratama166@outlook.com,082171133228,Banjarmasin,Kalimantan Selatan,2024-05-31,Female,35-44
